operaciones_ult_12m;gastos_ult_12m;limite_credito_tc;antiguedad_cliente;tasa_interes;ingresos;pct_ingreso;antiguedad_empleado;edad;estado_civil_N;estado_credito_N;importe_solicitado;duracion_credito;situacion_vivienda;objetivo_credito;falta_pago;estado_cliente;genero;nivel_educativo;personas_a_cargo
75_a_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;8000;2;HIPOTECA;SALUD;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;10000;3;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;8k_a_10k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;25_a_30;S;P;8200;4;ALQUILER;INVERSIONES;N;PASIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;menor_2y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;6000;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0
75_a_100;8k_a_10k;3k_a_5k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;menor_10;25_a_30;S;P;8200;4;ALQUILER;INVERSIONES;N;PASIVO;M;UNIVERSITARIO_COMPLETO;5.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;C;P;8200;2;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0
75_a_100;8k_a_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;8200;3;ALQUILER;PERSONAL;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;menor_2y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;C;P;16000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;DESCONOCIDO;0.0
75_a_100;8k_a_10k;5k_a_10k;2y_a_4y;hasta_7p;mayor_100k;hasta_20;menor_10;menor_25;C;P;8200;3;ALQUILER;EDUCACIÓN;N;PASIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;C;C;8250;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;C;P;8250;4;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
50_a_75;6k_a_8k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;9600;3;HIPOTECA;SALUD;Y;PASIVO;M;POSGRADO_INCOMPLETO;2.0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;6500;2;PROPIA;PERSONAL;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;20_a_40;5_a_10;25_a_30;C;P;15000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_INCOMPLETO;0.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;4000;3;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;12000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
75_a_100;8k_a_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;C;8250;4;ALQUILER;EDUCACIÓN;Y;PASIVO;M;DESCONOCIDO;1.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;6000;2;HIPOTECA;SALUD;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;C;C;8300;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;25_a_30;D;C;8300;3;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
75_a_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;8300;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
mayor_100;mayor_10k;3k_a_5k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;8300;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;0.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;8300;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
mayor_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;9600;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;C;P;15000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;0.0
50_a_75;8k_a_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;N;C;10000;2;HIPOTECA;INVERSIONES;Y;PASIVO;M;POSGRADO_INCOMPLETO;1.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;menor_25;C;C;15000;4;PROPIA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;25_a_30;D;P;14000;2;HIPOTECA;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;25_a_30;S;P;8325;3;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;8350;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;5_a_10;menor_25;N;P;8400;3;ALQUILER;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;3.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;S;P;20000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;6000;4;HIPOTECA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;8400;3;ALQUILER;INVERSIONES;N;ACTIVO;M;POSGRADO_COMPLETO;4.0
50_a_75;8k_a_10k;3k_a_5k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;menor_10;menor_25;S;C;8400;4;ALQUILER;PAGO_DEUDAS;Y;PASIVO;M;POSGRADO_INCOMPLETO;3.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;25_a_30;S;P;20000;4;HIPOTECA;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;8400;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0
75_a_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;C;P;20000;3;HIPOTECA;INVERSIONES;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0
75_a_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;10000;2;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;N;P;7300;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
mayor_100;mayor_10k;3k_a_5k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;10000;2;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_10;25_a_30;C;P;20000;2;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;DESCONOCIDO;2.0
50_a_75;8k_a_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;8400;4;ALQUILER;INVERSIONES;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;9700;4;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
75_a_100;mayor_10k;mayor_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;11200;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0
mayor_100;mayor_10k;mayor_10k;menor_2y;7p_a_15p;20k_a_50k;20_a_40;mayor_10;25_a_30;C;P;8400;3;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
50_a_75;6k_a_8k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;5_a_10;25_a_30;S;P;8400;4;ALQUILER;PERSONAL;Y;PASIVO;M;SECUNDARIO_COMPLETO;3.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;10800;2;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;C;P;8400;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0
mayor_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;6800;4;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;0.0
75_a_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;C;P;8400;2;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;0.0
50_a_75;6k_a_8k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;8400;4;HIPOTECA;INVERSIONES;N;PASIVO;M;POSGRADO_INCOMPLETO;2.0
mayor_100;mayor_10k;5k_a_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;12000;3;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;mayor_10;25_a_30;C;P;10000;2;HIPOTECA;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0
50_a_75;8k_a_10k;5k_a_10k;menor_2y;15p_a_20p;20k_a_50k;20_a_40;mayor_10;25_a_30;C;C;8400;4;ALQUILER;PAGO_DEUDAS;N;PASIVO;F;UNIVERSITARIO_INCOMPLETO;0.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;4500;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;C;P;8400;4;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;mayor_10;25_a_30;C;P;10000;3;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;menor_2y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;3700;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;1.0
mayor_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;25_a_30;C;P;25000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;5k_a_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;6300;4;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;C;P;8400;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
50_a_75;6k_a_8k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;S;C;8400;2;ALQUILER;PERSONAL;N;PASIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;S;P;8400;4;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;5.0
75_a_100;8k_a_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;8400;4;HIPOTECA;SALUD;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;0.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;C;P;8400;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0
50_a_75;6k_a_8k;3k_a_5k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;8400;3;ALQUILER;MEJORAS_HOGAR;Y;PASIVO;F;SECUNDARIO_COMPLETO;1.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;8950;4;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;8400;3;ALQUILER;SALUD;N;ACTIVO;M;DESCONOCIDO;5.0
75_a_100;8k_a_10k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;S;C;8400;3;ALQUILER;SALUD;Y;PASIVO;F;DESCONOCIDO;3.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;8400;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;POSGRADO_COMPLETO;2.0
50_a_75;8k_a_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;8400;3;ALQUILER;PERSONAL;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;8400;2;ALQUILER;SALUD;Y;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_10;menor_25;S;P;17600;4;PROPIA;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;mayor_10k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;8400;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
75_a_100;6k_a_8k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_10;menor_25;S;C;8400;3;ALQUILER;SALUD;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;2.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;10000;4;HIPOTECA;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;15p_a_20p;50k_a_100k;20_a_40;5_a_10;menor_25;C;P;20000;3;HIPOTECA;PERSONAL;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0
50_a_75;6k_a_8k;5k_a_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_10;25_a_30;N;C;8400;4;ALQUILER;INVERSIONES;Y;PASIVO;F;POSGRADO_INCOMPLETO;5.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;8400;3;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;8400;2;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;3000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;mayor_10;25_a_30;S;P;8400;3;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;mayor_10;25_a_30;S;P;3500;4;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0
mayor_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;8400;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;DESCONOCIDO;1.0
mayor_100;mayor_10k;mayor_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;11400;4;HIPOTECA;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0
75_a_100;8k_a_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_10;menor_25;C;P;14100;2;HIPOTECA;EDUCACIÓN;N;PASIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_10;menor_25;S;P;15000;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
50_a_75;8k_a_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;C;P;8400;3;ALQUILER;SALUD;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;0.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;8400;3;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;25_a_30;C;P;24000;4;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;POSGRADO_COMPLETO;2.0
mayor_100;mayor_10k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;8400;2;ALQUILER;INVERSIONES;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0
75_a_100;8k_a_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;C;6500;4;HIPOTECA;SALUD;Y;PASIVO;M;DESCONOCIDO;4.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_10;25_a_30;C;P;25000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;N;P;8400;3;ALQUILER;PERSONAL;N;ACTIVO;F;DESCONOCIDO;5.0
75_a_100;8k_a_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;3800;4;HIPOTECA;MEJORAS_HOGAR;Y;PASIVO;M;DESCONOCIDO;1.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;4200;3;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;8k_a_10k;3k_a_5k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;8400;2;ALQUILER;SALUD;Y;PASIVO;M;SECUNDARIO_COMPLETO;1.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;10000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;12000;2;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
50_a_75;6k_a_8k;3k_a_5k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;8400;4;ALQUILER;EDUCACIÓN;Y;PASIVO;F;POSGRADO_COMPLETO;0.0
50_a_75;6k_a_8k;3k_a_5k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;C;P;5825;2;PROPIA;MEJORAS_HOGAR;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;8000;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;POSGRADO_INCOMPLETO;4.0
mayor_100;mayor_10k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_10;25_a_30;C;P;27250;4;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0
mayor_100;mayor_10k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;4800;4;OTROS;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;3.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;8400;3;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;3k_a_5k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;N;C;8400;2;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;8400;3;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;25_a_30;N;P;8400;2;ALQUILER;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0
50_a_75;8k_a_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_10;25_a_30;S;P;17600;4;HIPOTECA;EDUCACIÓN;Y;PASIVO;M;DESCONOCIDO;1.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;10500;2;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
50_a_75;8k_a_10k;3k_a_5k;menor_2y;7p_a_15p;50k_a_100k;20_a_40;menor_10;25_a_30;S;P;20000;3;PROPIA;INVERSIONES;N;PASIVO;M;UNIVERSITARIO_INCOMPLETO;0.0
mayor_100;mayor_10k;mayor_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;8400;4;ALQUILER;SALUD;N;ACTIVO;F;POSGRADO_INCOMPLETO;0.0
mayor_100;mayor_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;8400;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
75_a_100;8k_a_10k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;8400;3;ALQUILER;PAGO_DEUDAS;Y;PASIVO;F;SECUNDARIO_COMPLETO;3.0
50_a_75;6k_a_8k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;5_a_10;menor_25;C;P;8400;4;ALQUILER;SALUD;N;PASIVO;M;UNIVERSITARIO_COMPLETO;2.0
75_a_100;mayor_10k;mayor_10k;2y_a_4y;7p_a_15p;mayor_100k;hasta_20;menor_10;menor_25;C;C;8400;2;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
